1991-7308,Round of 32,5,5,Magnus Gustafsson,g182,magnus-gustafsson,John Fitzgerald,f028,john-fitzgerald,62 63,2,0,12,5,0,0,1991-7308-g182-f028
1991-7308,Round of 32,5,6,Michael Stich,s351,michael-stich,Jean-Philippe Fleurian,f031,jean-philippe-fleurian,64 64,2,0,12,8,0,0,1991-7308-s351-f031
1991-7308,Round of 32,5,7,Mark Woodforde,w035,mark-woodforde,Mark Koevermans,k016,mark-koevermans,62 76(2),2,0,13,8,1,0,1991-7308-w035-k016
1991-7308,Round of 32,5,8,Todd Woodbridge,w136,todd-woodbridge,Guillaume Raoux,r186,guillaume-raoux,76(2) 61,2,0,13,7,1,0,1991-7308-w136-r186
1991-7308,Round of 32,5,9,Gilad Bloom,b051,gilad-bloom,Sandon Stolle,s443,sandon-stolle,67(4) 76(5) 64,2,1,19,17,1,1,1991-7308-b051-s443
1991-7308,Round of 32,5,10,Paul Haarhuis,h223,paul-haarhuis,Brad Pearce,p014,brad-pearce,61 36 62,2,1,15,9,0,0,1991-7308-h223-p014
1991-7308,Round of 32,5,11,Patrik Kuhnen,k030,patrik-kuhnen,Veli Paloheimo,p004,veli-paloheimo,60 64,2,0,12,4,0,0,1991-7308-k030-p004
1991-7308,Round of 32,5,12,Nicklas Kulti,k181,nicklas-kulti,Aki Rahunen,r193,aki-rahunen,64 60,2,0,12,4,0,0,1991-7308-k181-r193
1991-7308,Round of 32,5,13,Fabrice Santoro,s424,fabrice-santoro,Thierry Champion,c028,thierry-champion,62 63,2,0,12,5,0,0,1991-7308-s424-c028
1991-7308,Round of 32,5,14,Martin Sinner,s367,martin-sinner,Eric Jelen,j008,eric-jelen,63 76(1),2,0,13,9,1,0,1991-7308-s367-j008
1991-7308,Round of 32,5,15,Jason Stoltenberg,s331,jason-stoltenberg,Jacco Eltingh,e106,jacco-eltingh,63 64,2,0,12,7,0,0,1991-7308-s331-e106
1991-7308,Round of 32,5,16,Slobodan Zivojinovic,z006,slobodan-zivojinovic,Mark Kratzmann,k021,mark-kratzmann,63 36 76(6),2,1,16,15,1,0,1991-7308-z006-k021
1991-354,Finals,1,1,Richard Fromberg,f164,richard-fromberg,Lars Jonsson,j084,lars-jonsson,61 64 64,3,0,18,9,0,0,1991-354-f164-j084
1991-354,Semi-Finals,2,1,Richard Fromberg,f164,richard-fromberg,Christian Bergstrom,b040,christian-bergstrom,63 57 76(8),2,1,18,16,1,0,1991-354-f164-b040
1991-354,Semi-Finals,2,2,Lars Jonsson,j084,lars-jonsson,Omar Camporese,c009,omar-camporese,57 63 76(3),2,1,18,16,1,0,1991-354-j084-c009
1991-354,Quarter-Finals,3,1,Richard Fromberg,f164,richard-fromberg,Ramesh Krishnan,k024,ramesh-krishnan,57 64 75,2,1,18,16,0,0,1991-354-f164-k024
1991-354,Quarter-Finals,3,2,Omar Camporese,c009,omar-camporese,Thomas Hogstedt,h029,thomas-hogstedt,63 76(3),2,0,13,9,1,0,1991-354-c009-h029
1991-354,Quarter-Finals,3,3,Christian Bergstrom,b040,christian-bergstrom,Dimitri Poliakov,p198,dimitri-poliakov,62 76(4),2,0,13,8,1,0,1991-354-b040-p198
1991-354,Quarter-Finals,3,4,Lars Jonsson,j084,lars-jonsson,Andrew Sznajder,s102,andrew-sznajder,62 62,2,0,12,4,0,0,1991-354-j084-s102
1991-354,Round of 16,4,1,Richard Fromberg,f164,richard-fromberg,Marian Vajda,v002,marian-vajda,62 62,2,0,12,4,0,0,1991-354-f164-v002
1991-354,Round of 16,4,2,Ramesh Krishnan,k024,ramesh-krishnan,Luiz Mattar,m035,luiz-mattar,61 75,2,0,13,6,0,0,1991-354-k024-m035
1991-354,Round of 16,4,3,Omar Camporese,c009,omar-camporese,Markus Zoecke,z045,markus-zoecke,64 60,2,0,12,4,0,0,1991-354-c009-z045
1991-354,Round of 16,4,4,Andrew Sznajder,s102,andrew-sznajder,Alex Antonitsch,a028,alex-antonitsch,64 62,2,0,12,6,0,0,1991-354-s102-a028
1991-354,Round of 16,4,5,Dimitri Poliakov,p198,dimitri-poliakov,Javier Sanchez,s015,javier-sanchez,62 64,2,0,12,6,0,0,1991-354-p198-s015
1991-354,Round of 16,4,6,Christian Bergstrom,b040,christian-bergstrom,Patrick McEnroe,m048,patrick-mcenroe,63 62,2,0,12,5,0,0,1991-354-b040-m048
1991-354,Round of 16,4,7,Thomas Hogstedt,h029,thomas-hogstedt,Robbie Weiss,w011,robbie-weiss,63 63,2,0,12,6,0,0,1991-354-h029-w011
1991-354,Round of 16,4,8,Lars Jonsson,j084,lars-jonsson,Jaime Oncins,o076,jaime-oncins,62 62,2,0,12,4,0,0,1991-354-j084-o076
1991-354,Round of 32,5,1,Christian Bergstrom,b040,christian-bergstrom,Andrei Cherkasov,c260,andrei-cherkasov,76(5) 76(8),2,0,14,12,2,0,1991-354-b040-c260
1991-354,Round of 32,5,2,Lars Jonsson,j084,lars-jonsson,Alexander Volkov,v037,alexander-volkov,64 62,2,0,12,6,0,0,1991-354-j084-v037
1991-354,Round of 32,5,3,Richard Fromberg,f164,richard-fromberg,Luis Herrera,h228,luis-herrera,75 62,2,0,13,7,0,0,1991-354-f164-h228
1991-354,Round of 32,5,4,Thomas Hogstedt,h029,thomas-hogstedt,Karel Novacek,n025,karel-novacek,64 16 64,2,1,13,14,0,0,1991-354-h029-n025
1991-354,Round of 32,5,5,Luiz Mattar,m035,luiz-mattar,Kelly Evernden,e025,kelly-evernden,64 64,2,0,12,8,0,0,1991-354-m035-e025
1991-354,Round of 32,5,6,Omar Camporese,c009,omar-camporese,Brian Garrow,g212,brian-garrow,61 61,2,0,12,2,0,0,1991-354-c009-g212
1991-354,Round of 32,5,7,Alex Antonitsch,a028,alex-antonitsch,Joao Cunha-Silva,c113,joao-cunha-silva,62 64,2,0,12,6,0,0,1991-354-a028-c113
1991-354,Round of 32,5,8,Javier Sanchez,s015,javier-sanchez,Sergio Casal,c024,sergio-casal,63 36 63,2,1,15,12,0,0,1991-354-s015-c024
1991-354,Round of 32,5,9,Ramesh Krishnan,k024,ramesh-krishnan,Brett Steven,s321,brett-steven,62 26 75,2,1,15,13,0,0,1991-354-k024-s321
1991-354,Round of 32,5,10,Patrick McEnroe,m048,patrick-mcenroe,Bryan Shelton,s380,bryan-shelton,63 61,2,0,12,4,0,0,1991-354-m048-s380
1991-354,Round of 32,5,11,Jaime Oncins,o076,jaime-oncins,MaliVai Washington,w124,malivai-washington,61 16 76(4),2,1,14,13,1,0,1991-354-o076-w124
1991-354,Round of 32,5,12,Dimitri Poliakov,p198,dimitri-poliakov,Bruce Derlin,d022,bruce-derlin,62 46 64,2,1,16,12,0,0,1991-354-p198-d022
1991-354,Round of 32,5,13,Andrew Sznajder,s102,andrew-sznajder,Tarik Benhabiles,b037,tarik-benhabiles,64 63,2,0,12,7,0,0,1991-354-s102-b037
1991-354,Round of 32,5,14,Marian Vajda,v002,marian-vajda,Francisco Clavet,c252,francisco-clavet,64 62,2,0,12,6,0,0,1991-354-v002-c252
1991-354,Round of 32,5,15,Robbie Weiss,w011,robbie-weiss,Renzo Furlan,f192,renzo-furlan,67(4) 62 64,2,1,18,13,0,1,1991-354-w011-f192
1991-354,Round of 32,5,16,Markus Zoecke,z045,markus-zoecke,Daniel Vacek,v141,daniel-vacek,63 63,2,0,12,6,0,0,1991-354-z045-v141
1991-301,Finals,1,1,Karel Novacek,n025,karel-novacek,Jean-Philippe Fleurian,f031,jean-philippe-fleurian,76(5) 76(4),2,0,14,12,2,0,1991-301-n025-f031
1991-301,Semi-Finals,2,1,Karel Novacek,n025,karel-novacek,Marian Vajda,v002,marian-vajda,64 46 60,2,1,16,10,0,0,1991-301-n025-v002
1991-301,Semi-Finals,2,2,Jean-Philippe Fleurian,f031,jean-philippe-fleurian,Luiz Mattar,m035,luiz-mattar,36 64 63,2,1,15,13,0,0,1991-301-f031-m035
1991-301,Quarter-Finals,3,1,Jean-Philippe Fleurian,f031,jean-philippe-fleurian,Emilio Sanchez,s014,emilio-sanchez,62 76(5),2,0,13,8,1,0,1991-301-f031-s014
1991-301,Quarter-Finals,3,2,Karel Novacek,n025,karel-novacek,Lars Jonsson,j084,lars-jonsson,(W/O),0,0,0,0,0,0,1991-301-n025-j084
1991-301,Quarter-Finals,3,3,Luiz Mattar,m035,luiz-mattar,Christian Bergstrom,b040,christian-bergstrom,(W/O),0,0,0,0,0,0,1991-301-m035-b040
1991-301,Quarter-Finals,3,4,Marian Vajda,v002,marian-vajda,Patrik Kuhnen,k030,patrik-kuhnen,46 63 64,2,1,16,13,0,0,1991-301-v002-k030
1991-301,Round of 16,4,1,Emilio Sanchez,s014,emilio-sanchez,MaliVai Washington,w124,malivai-washington,64 36 76(5),2,1,16,16,1,0,1991-301-s014-w124
1991-301,Round of 16,4,2,Marian Vajda,v002,marian-vajda,Andrei Chesnokov,c031,andrei-chesnokov,61 57 75,2,1,18,13,0,0,1991-301-v002-c031
1991-301,Round of 16,4,3,Karel Novacek,n025,karel-novacek,Grant Connell,c046,grant-connell,64 64,2,0,12,8,0,0,1991-301-n025-c046
1991-301,Round of 16,4,4,Luiz Mattar,m035,luiz-mattar,Jaime Yzaga,y017,jaime-yzaga,62 62,2,0,12,4,0,0,1991-301-m035-y017
1991-301,Round of 16,4,5,Lars Jonsson,j084,lars-jonsson,Omar Camporese,c009,omar-camporese,75 36 75,2,1,17,16,0,0,1991-301-j084-c009
1991-301,Round of 16,4,6,Patrik Kuhnen,k030,patrik-kuhnen,Alex Antonitsch,a028,alex-antonitsch,46 64 75,2,1,17,15,0,0,1991-301-k030-a028
1991-301,Round of 16,4,7,Christian Bergstrom,b040,christian-bergstrom,Chuck Adams,a199,chuck-adams,63 46 76(3),2,1,17,15,1,0,1991-301-b040-a199
1991-301,Round of 16,4,8,Jean-Philippe Fleurian,f031,jean-philippe-fleurian,Eric Jelen,j008,eric-jelen,63 61,2,0,12,4,0,0,1991-301-f031-j008
1991-301,Round of 32,5,1,Emilio Sanchez,s014,emilio-sanchez,Renzo Furlan,f192,renzo-furlan,64 61,2,0,12,5,0,0,1991-301-s014-f192
1991-301,Round of 32,5,2,Andrei Chesnokov,c031,andrei-chesnokov,Aki Rahunen,r193,aki-rahunen,64 61,2,0,12,5,0,0,1991-301-c031-r193
1991-301,Round of 32,5,3,Chuck Adams,a199,chuck-adams,Richard Fromberg,f164,richard-fromberg,63 64,2,0,12,7,0,0,1991-301-a199-f164
1991-301,Round of 32,5,4,Karel Novacek,n025,karel-novacek,Alexander Mronz,m093,alexander-mronz,36 75 63,2,1,16,14,0,0,1991-301-n025-m093
1991-301,Round of 32,5,5,Luiz Mattar,m035,luiz-mattar,David Engel,e061,david-engel,06 76(5) 64,2,1,13,16,1,0,1991-301-m035-e061
1991-301,Round of 32,5,6,Omar Camporese,c009,omar-camporese,Francisco Clavet,c252,francisco-clavet,62 63,2,0,12,5,0,0,1991-301-c009-c252
1991-301,Round of 32,5,7,Alex Antonitsch,a028,alex-antonitsch,Udo Riglewski,r023,udo-riglewski,63 60,2,0,12,3,0,0,1991-301-a028-r023
1991-301,Round of 32,5,8,Eric Jelen,j008,eric-jelen,Gilad Bloom,b051,gilad-bloom,63 16 64,2,1,13,13,0,0,1991-301-j008-b051
1991-301,Round of 32,5,9,Christian Bergstrom,b040,christian-bergstrom,Javier Sanchez,s015,javier-sanchez,62 61,2,0,12,3,0,0,1991-301-b040-s015
1991-301,Round of 32,5,10,Grant Connell,c046,grant-connell,Veli Paloheimo,p004,veli-paloheimo,75 16 64,2,1,14,15,0,0,1991-301-c046-p004
1991-301,Round of 32,5,11,Jean-Philippe Fleurian,f031,jean-philippe-fleurian,Brett Steven,s321,brett-steven,26 61 62,2,1,14,9,0,0,1991-301-f031-s321
1991-301,Round of 32,5,12,Lars Jonsson,j084,lars-jonsson,Martin Sinner,s367,martin-sinner,36 62 63,2,1,15,11,0,0,1991-301-j084-s367
1991-301,Round of 32,5,13,Patrik Kuhnen,k030,patrik-kuhnen,Ramesh Krishnan,k024,ramesh-krishnan,62 64,2,0,12,6,0,0,1991-301-k030-k024
1991-301,Round of 32,5,14,Marian Vajda,v002,marian-vajda,Robbie Weiss,w011,robbie-weiss,61 63,2,0,12,4,0,0,1991-301-v002-w011
1991-301,Round of 32,5,15,MaliVai Washington,w124,malivai-washington,Steve Guy,g055,steve-guy,63 62,2,0,12,5,0,0,1991-301-w124-g055
1991-301,Round of 32,5,16,Jaime Yzaga,y017,jaime-yzaga,Kelly Evernden,e025,kelly-evernden,62 76(6),2,0,13,8,1,0,1991-301-y017-e025
1991-338,Finals,1,1,Guy Forget,f035,guy-forget,Michael Stich,s351,michael-stich,63 64,2,0,12,7,0,0,1991-338-f035-s351
1991-338,Semi-Finals,2,1,Guy Forget,f035,guy-forget,Derrick Rostagno,r043,derrick-rostagno,60 62,2,0,12,2,0,0,1991-338-f035-r043
1991-338,Semi-Finals,2,2,Michael Stich,s351,michael-stich,Magnus Gustafsson,g182,magnus-gustafsson,76(6) 64,2,0,13,10,1,0,1991-338-s351-g182
1991-338,Quarter-Finals,3,1,Guy Forget,f035,guy-forget,Fabrice Santoro,s424,fabrice-santoro,61 62,2,0,12,3,0,0,1991-338-f035-s424
1991-338,Quarter-Finals,3,2,Magnus Gustafsson,g182,magnus-gustafsson,Darren Cahill,c001,darren-cahill,75 64,2,0,13,9,0,0,1991-338-g182-c001
1991-338,Quarter-Finals,3,3,Derrick Rostagno,r043,derrick-rostagno,Martin Jaite,j004,martin-jaite,61 63,2,0,12,4,0,0,1991-338-r043-j004
1991-338,Quarter-Finals,3,4,Michael Stich,s351,michael-stich,Johan Anderson,a163,johan-anderson,63 60,2,0,12,3,0,0,1991-338-s351-a163
1991-338,Round of 16,4,1,Guy Forget,f035,guy-forget,Todd Woodbridge,w136,todd-woodbridge,61 60,2,0,12,1,0,0,1991-338-f035-w136
1991-338,Round of 16,4,2,Michael Stich,s351,michael-stich,Jakob Hlasek,h025,jakob-hlasek,36 76(4) 64,2,1,16,16,1,0,1991-338-s351-h025
1991-338,Round of 16,4,3,Fabrice Santoro,s424,fabrice-santoro,Aaron Krickstein,k023,aaron-krickstein,75 16 63,2,1,14,14,0,0,1991-338-s424-k023
1991-338,Round of 16,4,4,Martin Jaite,j004,martin-jaite,Andrei Cherkasov,c260,andrei-cherkasov,64 61,2,0,12,5,0,0,1991-338-j004-c260
1991-338,Round of 16,4,5,Johan Anderson,a163,johan-anderson,Jimmy Arias,a031,jimmy-arias,64 63,2,0,12,7,0,0,1991-338-a163-a031
1991-338,Round of 16,4,6,Darren Cahill,c001,darren-cahill,Richard Krajicek,k214,richard-krajicek,64 64,2,0,12,8,0,0,1991-338-c001-k214
1991-338,Round of 16,4,7,Magnus Gustafsson,g182,magnus-gustafsson,Amos Mansdorf,m012,amos-mansdorf,76(1) 63,2,0,13,9,1,0,1991-338-g182-m012
1991-338,Round of 16,4,8,Derrick Rostagno,r043,derrick-rostagno,Wally Masur,m030,wally-masur,64 76(4),2,0,13,10,1,0,1991-338-r043-m030
1991-338,Round of 32,5,1,Wally Masur,m030,wally-masur,Ivan Lendl,l018,ivan-lendl,26 76(5) (RET),1,1,9,12,1,0,1991-338-m030-l018
1991-338,Round of 32,5,2,Magnus Gustafsson,g182,magnus-gustafsson,Jonas Svensson,s101,jonas-svensson,36 64 64,2,1,15,14,0,0,1991-338-g182-s101
1991-338,Round of 32,5,3,Guy Forget,f035,guy-forget,Scott Davis,d004,scott-davis,63 63,2,0,12,6,0,0,1991-338-f035-d004
1991-338,Round of 32,5,4,Jakob Hlasek,h025,jakob-hlasek,Nicklas Kulti,k181,nicklas-kulti,76(5) 62,2,0,13,8,1,0,1991-338-h025-k181
1991-338,Round of 32,5,5,Johan Anderson,a163,johan-anderson,Jay Berger,b281,jay-berger,63 64,2,0,12,7,0,0,1991-338-a163-b281
1991-338,Round of 32,5,6,Aaron Krickstein,k023,aaron-krickstein,Jason Stoltenberg,s331,jason-stoltenberg,67(5) 61 61,2,1,18,9,0,1,1991-338-k023-s331
1991-338,Round of 32,5,7,Andrei Cherkasov,c260,andrei-cherkasov,David Wheaton,w123,david-wheaton,62 60,2,0,12,2,0,0,1991-338-c260-w123
1991-338,Round of 32,5,8,Richard Krajicek,k214,richard-krajicek,Marc Rosset,r214,marc-rosset,63 62,2,0,12,5,0,0,1991-338-k214-r214
1991-338,Round of 32,5,9,Jimmy Arias,a031,jimmy-arias,Petr Korda,k148,petr-korda,57 62 62,2,1,17,11,0,0,1991-338-a031-k148
1991-338,Round of 32,5,10,Darren Cahill,c001,darren-cahill,Sergi Bruguera,b350,sergi-bruguera,64 16 64,2,1,13,14,0,0,1991-338-c001-b350
1991-338,Round of 32,5,11,Martin Jaite,j004,martin-jaite,Guillaume Raoux,r186,guillaume-raoux,64 64,2,0,12,8,0,0,1991-338-j004-r186
1991-338,Round of 32,5,12,Amos Mansdorf,m012,amos-mansdorf,Mark Koevermans,k016,mark-koevermans,63 36 61,2,1,15,10,0,0,1991-338-m012-k016
1991-338,Round of 32,5,13,Derrick Rostagno,r043,derrick-rostagno,Horst Skoff,s055,horst-skoff,62 62,2,0,12,4,0,0,1991-338-r043-s055
1991-338,Round of 32,5,14,Fabrice Santoro,s424,fabrice-santoro,Carl-Uwe Steeb,s080,carl-uwe-steeb,75 62,2,0,13,7,0,0,1991-338-s424-s080
1991-338,Round of 32,5,15,Michael Stich,s351,michael-stich,Alexander Volkov,v037,alexander-volkov,64 63,2,0,12,7,0,0,1991-338-s351-v037
1991-338,Round of 32,5,16,Todd Woodbridge,w136,todd-woodbridge,Magnus Larsson,l206,magnus-larsson,62 75,2,0,13,7,0,0,1991-338-w136-l206
1991-580,Finals,1,1,Boris Becker,b028,boris-becker,Ivan Lendl,l018,ivan-lendl,16 64 64 64,3,1,19,18,0,0,1991-580-b028-l018
1991-580,Semi-Finals,2,1,Ivan Lendl,l018,ivan-lendl,Stefan Edberg,e004,stefan-edberg,64 57 36 76(3) 64,3,2,27,27,1,0,1991-580-l018-e004
1991-580,Semi-Finals,2,2,Boris Becker,b028,boris-becker,Patrick McEnroe,m048,patrick-mcenroe,67(2) 64 61 64,3,1,24,16,0,1,1991-580-b028-m048
1991-580,Quarter-Finals,3,1,Stefan Edberg,e004,stefan-edberg,Jaime Yzaga,y017,jaime-yzaga,62 63 62,3,0,18,7,0,0,1991-580-e004-y017
1991-580,Quarter-Finals,3,2,Boris Becker,b028,boris-becker,Guy Forget,f035,guy-forget,62 76 63,3,0,19,11,1,0,1991-580-b028-f035
1991-580,Quarter-Finals,3,3,Ivan Lendl,l018,ivan-lendl,Goran Prpic,p050,goran-prpic,60 76 76,3,0,20,12,2,0,1991-580-l018-p050
1991-580,Quarter-Finals,3,4,Patrick McEnroe,m048,patrick-mcenroe,Cristiano Caratti,c270,cristiano-caratti,76 63 46 46 62,3,2,27,23,1,0,1991-580-m048-c270
1991-580,Round of 16,4,1,Stefan Edberg,e004,stefan-edberg,Jim Courier,c243,jim-courier,46 60 64 57 62,3,2,27,19,0,0,1991-580-e004-c243
1991-580,Round of 16,4,2,Boris Becker,b028,boris-becker,Wayne Ferreira,f196,wayne-ferreira,64 76(5) 64,3,0,19,14,1,0,1991-580-b028-f196
1991-580,Round of 16,4,3,Ivan Lendl,l018,ivan-lendl,Aaron Krickstein,k023,aaron-krickstein,62 62 61,3,0,18,5,0,0,1991-580-l018-k023
1991-580,Round of 16,4,4,Guy Forget,f035,guy-forget,Todd Woodbridge,w136,todd-woodbridge,64 36 63 64,3,1,21,17,0,0,1991-580-f035-w136
1991-580,Round of 16,4,5,Cristiano Caratti,c270,cristiano-caratti,Richard Krajicek,k214,richard-krajicek,63 64 67(4) 36 64,3,2,27,24,0,1,1991-580-c270-k214
1991-580,Round of 16,4,6,Patrick McEnroe,m048,patrick-mcenroe,Mark Woodforde,w035,mark-woodforde,62 64 61,3,0,18,7,0,0,1991-580-m048-w035
1991-580,Round of 16,4,7,Goran Prpic,p050,goran-prpic,Jan Siemerink,s381,jan-siemerink,76(3) 67(3) 60 76(7),3,1,26,19,2,1,1991-580-p050-s381
1991-580,Round of 16,4,8,Jaime Yzaga,y017,jaime-yzaga,Mats Wilander,w023,mats-wilander,75 26 61 36 61,3,2,24,19,0,0,1991-580-y017-w023
1991-580,Round of 32,5,1,Stefan Edberg,e004,stefan-edberg,Pat Cash,c023,pat-cash,76(6) 75 62,3,0,20,13,1,0,1991-580-e004-c023
1991-580,Round of 32,5,2,Boris Becker,b028,boris-becker,Omar Camporese,c009,omar-camporese,76(4) 76(5) 06 46 1412,2,2,18,24,2,0,1991-580-b028-c009
1991-580,Round of 32,5,3,Ivan Lendl,l018,ivan-lendl,Magnus Gustafsson,g182,magnus-gustafsson,46 62 63 62,3,1,22,13,0,0,1991-580-l018-g182
1991-580,Round of 32,5,4,Goran Prpic,p050,goran-prpic,Goran Ivanisevic,i034,goran-ivanisevic,63 64 63,3,0,18,10,0,0,1991-580-p050-i034
1991-580,Round of 32,5,5,Mats Wilander,w023,mats-wilander,Brad Gilbert,g016,brad-gilbert,76(6) 61 64,3,0,19,11,1,0,1991-580-w023-g016
1991-580,Round of 32,5,6,Todd Woodbridge,w136,todd-woodbridge,Jonas Svensson,s101,jonas-svensson,75 62 61,3,0,19,8,0,0,1991-580-w136-s101
1991-580,Round of 32,5,7,Guy Forget,f035,guy-forget,Michael Stich,s351,michael-stich,76(5) 76(6) 46 63,3,1,24,21,2,0,1991-580-f035-s351
1991-580,Round of 32,5,8,Patrick McEnroe,m048,patrick-mcenroe,Jay Berger,b281,jay-berger,61 75 75,3,0,20,11,0,0,1991-580-m048-b281
1991-580,Round of 32,5,9,Aaron Krickstein,k023,aaron-krickstein,Patrik Kuhnen,k030,patrik-kuhnen,64 64 61,3,0,18,9,0,0,1991-580-k023-k030
1991-580,Round of 32,5,10,Jim Courier,c243,jim-courier,Jaime Oncins,o076,jaime-oncins,63 61 61,3,0,18,5,0,0,1991-580-c243-o076
1991-580,Round of 32,5,11,Cristiano Caratti,c270,cristiano-caratti,Glenn Layendecker,l010,glenn-layendecker,64 64 57 46 75,3,2,28,26,0,0,1991-580-c270-l010
1991-580,Round of 32,5,12,Wayne Ferreira,f196,wayne-ferreira,Jacco Eltingh,e106,jacco-eltingh,62 64 62,3,0,18,8,0,0,1991-580-f196-e106
1991-580,Round of 32,5,13,Richard Krajicek,k214,richard-krajicek,Darren Cahill,c001,darren-cahill,67(5) 63 63 76(4),3,1,25,19,1,1,1991-580-k214-c001
1991-580,Round of 32,5,14,Jan Siemerink,s381,jan-siemerink,Mark Koevermans,k016,mark-koevermans,46 62 64 36 61,3,2,25,19,0,0,1991-580-s381-k016
1991-580,Round of 32,5,15,Mark Woodforde,w035,mark-woodforde,Grant Connell,c046,grant-connell,64 36 75 63,3,1,22,18,0,0,1991-580-w035-c046
1991-580,Round of 32,5,16,Jaime Yzaga,y017,jaime-yzaga,Jimmy Arias,a031,jimmy-arias,36 76(6) 61 63,3,1,22,16,1,0,1991-580-y017-a031
1991-580,Round of 64,6,1,Stefan Edberg,e004,stefan-edberg,Eduardo Masso,m031,eduardo-masso,61 62 63,3,0,18,6,0,0,1991-580-e004-m031
1991-580,Round of 64,6,2,Boris Becker,b028,boris-becker,Marian Vajda,v002,marian-vajda,64 61 63,3,0,18,8,0,0,1991-580-b028-v002
1991-580,Round of 64,6,3,Ivan Lendl,l018,ivan-lendl,Scott Davis,d004,scott-davis,76(3) 63 62,3,0,19,11,1,0,1991-580-l018-d004
1991-580,Round of 64,6,4,Goran Ivanisevic,i034,goran-ivanisevic,Ramesh Krishnan,k024,ramesh-krishnan,64 36 46 61 62,3,2,25,19,0,0,1991-580-i034-k024
1991-580,Round of 64,6,5,Brad Gilbert,g016,brad-gilbert,Richard Fromberg,f164,richard-fromberg,46 64 64 46 60,3,2,26,20,0,0,1991-580-g016-f164
1991-580,Round of 64,6,6,Jonas Svensson,s101,jonas-svensson,Francisco Clavet,c252,francisco-clavet,62 75 36 61,3,1,22,14,0,0,1991-580-s101-c252
1991-580,Round of 64,6,7,Guy Forget,f035,guy-forget,Alexander Mronz,m093,alexander-mronz,67(4) 64 64 62,3,1,24,17,0,1,1991-580-f035-m093
1991-580,Round of 64,6,8,Jay Berger,b281,jay-berger,Todd Witsken,w029,todd-witsken,61 63 60,3,0,18,4,0,0,1991-580-b281-w029
