2018-339-h940-h997,2:26:00,146,19,5,54,96,43,54,23,42,8,9,66,96,18,68,30,47,4,11,15,15,48,115,114,211,5,5,68,115,50,68,17,47,7,11,67,115,11,54,19,42,1,9,15,15,30,96,97,211
2018-339-d801-sm37,1:34:00,94,6,4,40,69,32,40,16,29,3,4,48,69,12,34,16,36,2,3,11,11,28,70,76,139,1,2,34,70,22,34,20,36,1,3,42,70,8,40,13,29,1,4,11,11,21,69,63,139
2018-339-i165-d923,2:25:00,145,7,0,66,94,48,66,12,28,9,11,60,94,16,53,38,67,6,16,14,15,54,120,114,214,8,6,53,120,37,53,29,67,10,16,66,120,18,66,16,28,2,11,15,14,34,94,100,214
2018-339-z168-sj55,1:29:00,89,4,1,51,66,35,51,6,15,3,6,41,66,24,51,10,18,5,6,11,11,34,69,75,135,4,0,51,69,27,51,8,18,1,6,35,69,16,51,9,15,3,6,11,11,25,66,60,135
2018-339-dh58-j386,1:45:00,105,9,3,37,66,32,37,17,29,2,3,49,66,10,43,20,37,2,6,11,11,30,80,79,146,6,2,43,80,33,43,17,37,4,6,50,80,5,37,12,29,1,3,11,11,17,66,67,146
2018-339-dc58-tc61,1:30:00,90,5,3,32,58,25,32,14,26,4,5,39,58,16,41,14,21,4,11,9,9,30,62,69,120,3,5,41,62,25,41,7,21,7,11,32,62,7,32,12,26,1,5,9,9,19,58,51,120
2018-339-h940-md56,2:03:00,123,9,2,49,82,39,49,20,33,8,9,59,82,14,47,14,33,3,4,13,14,28,80,87,162,10,3,47,80,33,47,19,33,1,4,52,80,10,49,13,33,1,9,14,13,23,82,75,162
2018-339-e831-su55,2:31:00,151,5,5,65,113,54,65,29,48,5,6,83,113,8,62,20,38,2,3,17,17,28,100,111,213,18,5,62,100,54,62,18,38,1,3,72,100,11,65,19,48,1,6,17,17,30,113,102,213
2018-339-e690-td51,1:00:00,60,7,1,32,48,23,32,11,16,2,3,34,48,7,25,15,21,4,5,9,8,22,46,56,94,4,4,25,46,18,25,6,21,1,5,24,46,9,32,5,16,1,3,8,9,14,48,38,94
2018-339-pb22-h997,2:09:00,129,2,3,59,102,43,59,20,43,6,7,63,102,16,44,11,28,3,5,13,12,27,72,90,174,13,3,44,72,28,44,17,28,2,5,45,72,16,59,23,43,1,7,12,13,39,102,84,174
2018-339-z184-e873,1:12:00,72,12,3,37,57,31,37,11,20,1,1,42,57,7,32,9,19,2,6,10,9,16,51,58,108,9,0,32,51,25,32,10,19,4,6,35,51,6,37,9,20,0,1,9,10,15,57,50,108
2018-339-mh30-pb22,1:36:00,96,8,0,37,57,27,37,17,20,1,1,44,57,19,43,14,31,3,10,9,9,33,74,77,131,1,1,43,74,24,43,17,31,7,10,41,74,10,37,3,20,0,1,9,9,13,57,54,131
2018-339-mp01-d874,1:09:00,69,5,4,38,55,32,38,11,17,3,3,43,55,7,35,5,10,2,2,10,9,12,45,55,100,4,0,35,45,28,35,5,10,0,2,33,45,6,38,6,17,0,3,9,10,12,55,45,100
2018-339-e873-kc04,1:25:00,85,10,1,54,83,40,54,16,29,5,5,56,83,6,32,9,21,2,2,10,10,15,53,71,136,6,0,32,53,26,32,12,21,0,2,38,53,14,54,13,29,0,5,10,10,27,83,65,136
2018-339-sj55-gb61,2:12:00,132,7,0,75,99,52,75,16,24,9,10,68,99,20,73,13,25,1,2,15,16,33,98,101,197,13,2,73,98,53,73,12,25,1,2,65,98,23,75,8,24,1,10,16,15,31,99,96,197
2018-339-sj55-bk92,0:58:00,58,3,0,31,44,25,31,7,13,0,0,32,44,13,36,16,19,4,5,8,9,29,55,61,99,4,7,36,55,23,36,3,19,1,5,26,55,6,31,6,13,0,0,9,8,12,44,38,99
2018-339-mp01-o513,1:06:00,66,6,1,30,49,26,30,15,19,1,1,41,49,4,28,15,24,2,3,10,9,19,52,60,101,6,2,28,52,24,28,9,24,1,3,33,52,4,30,4,19,0,1,9,10,8,49,41,101
2018-339-h997-g940,1:25:00,85,10,2,42,66,34,42,18,24,0,0,52,66,8,47,14,26,1,4,11,11,22,73,74,139,21,2,47,73,39,47,12,26,3,4,51,73,8,42,6,24,0,0,11,11,14,66,65,139
2018-339-e873-d994,1:41:00,101,17,2,48,83,38,48,19,35,4,6,57,83,15,49,16,32,4,8,14,14,31,81,88,164,13,4,49,81,34,49,16,32,4,8,50,81,10,48,16,35,2,6,14,14,26,83,76,164
2018-339-mp01-hb64,1:19:00,79,8,4,32,56,25,32,18,24,4,4,43,56,8,29,15,32,2,5,10,10,23,61,66,117,9,5,29,61,21,29,17,32,3,5,38,61,7,32,6,24,0,4,10,10,13,56,51,117
2018-339-pb22-pf65,1:05:00,65,4,1,26,51,22,26,14,25,1,1,36,51,17,34,11,24,4,11,8,8,28,58,64,109,2,5,34,58,17,34,13,24,7,11,30,58,4,26,11,25,0,1,8,8,15,51,45,109
2018-339-o513-a853,1:55:00,115,17,3,57,85,39,57,16,28,5,8,55,85,20,56,16,36,3,10,14,14,36,92,91,177,4,4,56,92,36,56,20,36,7,10,56,92,18,57,12,28,3,8,14,14,30,85,86,177
2018-339-kc04-kb09,1:32:00,92,7,3,48,81,34,48,18,33,8,10,52,81,5,34,14,25,3,6,11,11,19,59,71,140,6,4,34,59,29,34,11,25,3,6,40,59,14,48,15,33,2,10,11,11,29,81,69,140
2018-339-gb61-o376,1:56:00,116,7,0,55,81,41,55,17,26,0,1,58,81,14,54,21,35,3,12,14,13,35,89,93,170,8,5,54,89,40,54,14,35,9,12,54,89,14,55,9,26,1,1,13,14,23,81,77,170
2018-451-mc65-re44,1:01:00,61,9,4,39,60,31,39,11,21,2,2,42,60,10,29,6,12,3,4,9,8,16,41,58,101,7,3,29,41,19,29,6,12,1,4,25,41,8,39,10,21,0,2,8,9,18,60,43,101
2018-451-re44-pc11,2:26:00,146,2,11,76,117,55,76,14,41,7,11,69,117,30,74,15,27,5,11,15,15,45,101,114,218,3,0,74,101,44,74,12,27,6,11,56,101,21,76,27,41,4,11,15,15,48,117,104,218
2018-451-tb69-te51,1:41:00,101,7,4,45,70,33,45,13,25,6,7,46,70,17,49,16,27,3,5,11,11,33,76,79,146,4,3,49,76,32,49,11,27,2,5,43,76,12,45,12,25,1,7,11,11,24,70,67,146
2018-451-mc65-g967,1:27:00,87,8,4,51,70,37,51,8,19,1,3,45,70,14,35,14,33,3,6,11,10,28,68,73,138,0,0,35,68,21,35,19,33,3,6,40,68,14,51,11,19,2,3,10,11,25,70,65,138
2018-451-pc11-be67,1:06:00,66,7,1,44,54,34,44,6,10,2,2,40,54,11,34,8,14,3,7,9,8,19,48,59,102,3,1,34,48,23,34,6,14,4,7,29,48,10,44,4,10,0,2,8,9,14,54,43,102
2018-451-re44-cg80,1:31:00,91,2,8,37,67,32,37,13,30,1,2,45,67,15,43,12,19,3,4,11,10,27,62,72,129,6,2,43,62,28,43,7,19,1,4,35,62,5,37,17,30,1,2,10,11,22,67,57,129
2018-451-te51-g628,1:11:00,71,4,2,36,59,31,36,11,23,0,0,42,59,15,42,5,14,2,3,10,9,20,56,62,115,2,0,42,56,27,42,9,14,1,3,36,56,5,36,12,23,0,0,9,10,17,59,53,115
2018-451-tb69-bh09,1:47:00,107,9,3,42,66,33,42,12,24,2,3,45,66,20,57,22,39,3,15,11,11,42,96,87,162,1,1,57,96,37,57,17,39,12,15,54,96,9,42,12,24,1,3,11,11,21,66,75,162
2018-451-re44-v306,1:57:00,117,3,9,62,101,42,62,17,39,7,11,59,101,11,41,16,34,4,7,15,14,27,75,86,176,12,5,41,75,30,41,18,34,3,7,48,75,20,62,22,39,4,11,14,15,42,101,90,176
2018-451-be67-l397,1:25:00,85,8,1,46,71,33,46,17,25,3,3,50,71,7,38,17,33,1,5,11,11,24,71,74,142,13,4,38,71,31,38,16,33,4,5,47,71,13,46,8,25,0,3,11,11,21,71,68,142
2018-451-cg80-bg23,1:14:00,74,3,1,39,55,28,39,8,16,2,3,36,55,20,35,12,24,5,11,8,8,32,59,68,114,3,3,35,59,15,35,12,24,6,11,27,59,11,39,8,16,1,3,8,8,19,55,46,114
2018-451-g967-bk40,0:52:00,52,2,0,22,38,19,22,13,16,0,0,32,38,13,30,12,20,4,6,8,8,25,50,57,88,3,2,30,50,17,30,8,20,2,6,25,50,3,22,3,16,0,0,8,8,6,38,31,88
2018-451-mc65-sl28,1:21:00,81,3,5,40,68,32,40,16,28,1,3,48,68,11,38,9,27,2,7,13,12,20,65,68,133,5,3,38,65,27,38,18,27,5,7,45,65,8,40,12,28,2,3,12,13,20,68,65,133
2018-451-pc11-ta12,1:36:00,96,2,1,43,60,31,43,11,17,4,6,42,60,12,42,24,37,4,8,10,11,36,79,78,139,9,2,42,79,30,42,13,37,4,8,43,79,12,43,6,17,2,6,11,10,18,60,61,139
2018-451-tb69-d864,1:37:00,97,13,3,38,64,35,38,11,26,3,4,46,64,19,53,13,24,3,7,10,11,32,77,78,141,2,1,53,77,34,53,11,24,4,7,45,77,3,38,15,26,1,4,11,10,18,64,63,141
2018-451-cg80-cd85,2:42:00,162,13,4,80,115,56,80,15,35,7,11,71,115,28,73,18,37,5,11,16,16,46,110,117,225,3,2,73,110,45,73,19,37,6,11,64,110,24,80,20,35,4,11,16,16,44,115,108,225
2018-451-sl28-ba47,2:09:00,129,8,6,53,95,43,53,17,42,2,5,60,95,9,58,22,38,2,7,14,15,31,96,91,191,9,2,58,96,49,58,16,38,5,7,65,96,10,53,25,42,3,5,15,14,35,95,100,191
2018-451-pc11-r772,2:17:00,137,6,2,62,97,43,62,22,35,8,11,65,97,14,57,13,29,3,7,16,16,27,86,92,183,10,2,57,86,43,57,16,29,4,7,59,86,19,62,13,35,3,11,16,16,32,97,91,183
2018-451-g628-e224,0:51:00,51,7,0,22,37,19,22,10,15,0,0,29,37,18,27,6,11,5,8,7,7,24,38,53,75,1,0,27,38,9,27,5,11,3,8,14,38,3,22,5,15,0,0,7,7,8,37,22,75
2018-451-g967-kb05,1:06:00,66,6,2,26,53,22,26,12,27,1,3,34,53,14,33,13,16,5,10,9,8,27,49,61,102,1,4,33,49,19,33,3,16,5,10,22,49,4,26,15,27,2,3,8,9,19,53,41,102
2018-451-v306-sc56,1:51:00,111,6,6,57,90,35,57,13,33,9,15,48,90,26,49,21,33,9,16,13,13,47,82,95,172,1,4,49,82,23,49,12,33,7,16,35,82,22,57,20,33,6,15,13,13,42,90,77,172
2018-451-l397-g476,2:31:00,151,23,4,67,113,51,67,26,46,12,13,77,113,20,66,16,45,1,4,17,17,36,111,113,224,9,2,66,111,46,66,29,45,3,4,75,111,16,67,20,46,1,13,17,17,36,113,111,224
2018-451-bg23-f586,1:17:00,77,0,1,45,61,28,45,10,16,4,6,38,61,18,36,8,19,4,9,10,9,26,55,64,116,1,1,36,55,18,36,11,19,5,9,29,55,17,45,6,16,2,6,9,10,23,61,52,116
2018-451-be67-h804,1:08:00,68,8,0,31,49,25,31,14,18,3,3,39,49,16,43,13,27,3,7,9,10,29,70,68,119,9,4,43,70,27,43,14,27,4,7,41,70,6,31,4,18,0,3,10,9,10,49,51,119
2018-451-bh09-j267,1:24:00,84,9,0,29,50,25,29,9,21,2,4,34,50,20,47,19,27,6,11,9,10,39,74,73,124,2,5,47,74,27,47,8,27,5,11,35,74,4,29,12,21,2,4,10,9,16,50,51,124
2018-451-bk40-t840,2:20:00,140,12,2,55,96,45,55,19,41,2,5,64,96,30,94,16,28,3,13,16,16,46,122,110,218,6,3,94,122,64,94,12,28,10,13,76,122,10,55,22,41,3,5,16,16,32,96,108,218
2018-451-re44-sk94,0:32:00,32,2,5,13,25,13,13,3,12,1,1,16,25,4,9,9,14,3,3,3,4,13,23,29,48,0,1,9,23,5,9,5,14,0,3,10,23,0,13,9,12,0,1,4,3,9,25,19,48
2018-451-mc65-l503,1:51:00,111,7,6,57,88,44,57,12,31,5,8,56,88,15,50,16,28,4,7,14,14,31,78,87,166,3,3,50,78,35,50,12,28,3,7,47,78,13,57,19,31,3,8,14,14,32,88,79,166
2018-451-te51-mb02,2:00:00,120,10,0,52,84,43,52,14,32,2,5,57,84,18,63,23,43,4,11,16,16,41,106,98,190,0,1,63,106,45,63,20,43,7,11,65,106,9,52,18,32,3,5,16,16,27,84,92,190
2018-451-ta12-ac23,0:54:00,54,8,2,20,34,19,20,9,14,0,0,28,34,21,40,7,10,5,9,7,8,28,50,56,84,0,2,40,50,19,40,3,10,4,9,22,50,1,20,5,14,0,0,8,7,6,34,28,84
2018-451-be67-sa93,2:39:00,159,16,1,83,128,61,83,29,45,5,7,90,128,18,77,26,51,2,6,18,18,44,128,134,256,19,3,77,128,59,77,25,51,4,6,84,128,22,83,16,45,2,7,18,18,38,128,122,256
2018-451-bk40-mn13,1:37:00,97,9,0,50,73,39,50,14,23,3,4,53,73,21,59,10,24,2,4,12,12,31,83,84,156,5,2,59,83,38,59,14,24,2,4,52,83,11,50,9,23,1,4,12,12,20,73,72,156
2018-451-sa93-hb48,1:06:00,66,3,0,23,52,18,23,16,29,4,6,34,52,6,21,17,28,5,7,9,10,23,49,57,101,3,8,21,49,15,21,11,28,2,7,26,49,5,23,13,29,2,6,10,9,18,52,44,101
2018-451-ta12-sf41,1:11:00,71,21,4,29,56,27,29,13,27,4,5,40,56,16,43,11,19,4,9,10,10,27,62,67,118,1,1,43,62,27,43,8,19,5,9,35,62,2,29,14,27,1,5,10,10,16,56,51,118
2018-451-te51-y218,1:45:00,105,0,2,39,72,33,39,15,33,3,6,48,72,24,57,14,32,3,10,12,12,38,89,86,161,1,2,57,89,33,57,18,32,7,10,51,89,6,39,18,33,3,6,12,12,24,72,75,161
2018-451-mn13-z367,0:42:00,42,7,0,24,34,22,24,6,10,0,0,28,34,10,23,12,14,5,6,7,7,22,37,50,71,0,1,23,37,13,23,2,14,1,6,15,37,2,24,4,10,0,0,7,7,6,34,21,71
2018-451-te51-ac39,1:16:00,76,3,0,36,50,24,36,9,14,1,3,33,50,18,39,18,34,5,12,9,10,36,73,69,123,4,2,39,73,21,39,16,34,7,12,37,73,12,36,5,14,2,3,10,9,17,50,54,123
2018-451-sf41-ba65,1:01:00,61,5,3,40,58,31,40,10,18,4,4,41,58,9,29,15,23,3,6,9,8,24,52,65,110,5,5,29,52,20,29,8,23,3,6,28,52,9,40,8,18,0,4,8,9,17,58,45,110
2018-451-y218-s483,0:27:00,27,0,0,11,16,9,11,4,5,1,1,13,16,6,13,0,3,1,2,3,3,6,16,19,32,0,0,13,16,7,13,3,3,1,2,10,16,2,11,1,5,0,1,3,3,3,16,13,32
2018-451-ta12-sn77,1:41:00,101,21,3,42,71,35,42,17,29,3,5,52,71,20,57,21,45,2,7,12,12,41,102,93,173,6,7,57,102,37,57,24,45,5,7,61,102,7,42,12,29,2,5,12,12,19,71,80,173
2018-451-be67-v717,1:23:00,83,8,2,49,80,34,49,18,31,9,9,52,80,9,29,5,16,2,6,10,9,14,45,66,125,0,1,29,45,20,29,11,16,4,6,31,45,15,49,13,31,0,9,9,10,28,80,59,125
2018-451-bk40-bi23,1:32:00,92,10,1,37,64,31,37,16,27,1,1,47,64,13,49,17,27,2,4,11,11,30,76,77,140,2,0,49,76,36,49,10,27,2,4,46,76,6,37,11,27,0,1,11,11,17,64,63,140
2018-891-sd32-a678,1:37:00,97,1,1,53,65,39,53,9,12,4,5,48,65,17,45,11,22,3,8,10,10,28,67,76,132,15,2,45,67,28,45,11,22,5,8,39,67,14,53,3,12,1,5,10,10,17,65,56,132
2018-891-a678-pd31,2:20:00,140,26,3,74,107,55,74,22,33,4,5,77,107,12,52,21,49,3,9,16,15,33,101,110,208,6,4,52,101,40,52,28,49,6,9,68,101,19,74,11,33,1,5,15,16,30,107,98,208
2018-891-c977-h996,1:04:00,64,7,1,24,44,23,24,13,20,0,0,36,44,8,25,13,21,3,4,9,8,21,46,57,90,2,5,25,46,17,25,8,21,1,4,25,46,1,24,7,20,0,0,8,9,8,44,33,90
2018-891-sd32-c977,1:52:00,112,0,3,56,86,34,56,14,30,7,10,48,86,10,37,16,29,4,5,12,12,26,66,74,152,9,1,37,66,27,37,13,29,1,5,40,66,22,56,16,30,3,10,12,12,38,86,78,152
2018-891-a678-k926,2:30:00,150,24,7,65,97,55,65,13,32,5,6,68,97,25,70,22,45,4,12,15,15,47,115,115,212,4,4,70,115,45,70,23,45,8,12,68,115,10,65,19,32,1,6,15,15,29,97,97,212
2018-891-c977-rb56,1:13:00,73,8,1,26,50,23,26,15,24,0,1,38,50,13,35,12,21,3,4,10,9,25,56,63,106,5,1,35,56,22,35,9,21,1,4,31,56,3,26,9,24,1,1,9,10,12,50,43,106
2018-891-sd32-o408,1:14:00,74,3,3,21,45,18,21,15,24,0,1,33,45,16,34,15,26,4,9,9,8,31,60,64,105,1,2,34,60,18,34,11,26,5,9,29,60,3,21,9,24,1,1,8,9,12,45,41,105
2018-891-pd31-h756,1:58:00,118,9,7,43,105,31,43,28,62,5,10,59,105,20,53,19,38,5,10,15,14,39,91,98,196,7,4,53,91,33,53,19,38,5,10,52,91,12,43,34,62,5,10,14,15,46,105,98,196
2018-891-a678-mj08,1:20:00,80,10,1,26,45,22,26,14,19,0,0,36,45,9,31,11,30,1,4,8,9,20,61,56,106,5,2,31,61,22,31,19,30,3,4,41,61,4,26,5,19,0,0,9,8,9,45,50,106
2018-891-sd32-bd06,2:03:00,123,4,2,49,86,34,49,19,37,3,5,53,86,13,43,17,32,3,7,11,10,30,75,83,161,0,4,43,75,30,43,15,32,4,7,45,75,15,49,18,37,2,5,10,11,33,86,78,161
2018-891-h756-j551,2:11:00,131,13,2,63,104,50,63,21,41,3,5,71,104,15,64,18,43,2,5,16,17,33,107,104,211,12,3,64,107,49,64,25,43,3,5,74,107,13,63,20,41,2,5,17,16,33,104,107,211
2018-891-pd31-f724,3:03:00,183,10,7,62,143,53,62,29,81,12,16,82,143,27,83,32,59,5,21,17,17,59,142,141,285,4,6,83,142,56,83,27,59,16,21,83,142,9,62,52,81,4,16,17,17,61,143,144,285
2018-891-k926-db63,1:54:00,114,0,1,54,74,39,54,10,20,0,2,49,74,10,40,23,41,3,9,12,12,33,81,82,155,6,4,40,81,30,40,18,41,6,9,48,81,15,54,10,20,2,2,12,12,25,74,73,155
2018-891-h996-bf55,1:51:00,111,13,2,55,88,42,55,20,33,7,8,62,88,6,42,17,32,2,2,15,14,23,74,85,162,1,3,42,74,36,42,15,32,0,2,51,74,13,55,13,33,1,8,14,15,26,88,77,162
2018-891-h756-k834,2:01:00,121,7,3,49,80,35,49,15,31,2,5,50,80,21,50,19,35,4,12,12,12,40,85,90,165,1,2,50,85,29,50,16,35,8,12,45,85,14,49,16,31,3,5,12,12,30,80,75,165
2018-891-o408-i305,1:31:00,91,0,0,46,74,31,46,16,28,6,7,47,74,7,33,12,22,3,4,10,10,19,55,66,129,4,3,33,55,26,33,10,22,1,4,36,55,15,46,12,28,1,7,10,10,27,74,63,129
2018-891-o408-v708,1:40:00,100,3,0,57,80,40,57,13,23,2,3,53,80,15,46,15,27,2,8,11,10,30,73,83,153,15,9,46,73,31,46,12,27,6,8,43,73,17,57,10,23,1,3,10,11,27,80,70,153
2018-891-h996-cf01,2:24:00,144,11,7,76,118,57,76,19,42,9,11,76,118,24,72,19,37,4,6,16,16,43,109,119,227,5,4,72,109,48,72,18,37,2,6,66,109,19,76,23,42,2,11,16,16,42,118,108,227
2018-891-k926-a829,2:04:00,124,2,0,49,82,33,49,19,33,8,9,52,82,19,52,21,33,3,9,10,10,40,85,92,167,5,6,52,85,33,52,12,33,6,9,45,85,16,49,14,33,1,9,10,10,30,82,75,167
2018-891-bf55-kd43,1:15:00,75,2,0,34,48,22,34,10,14,0,2,32,48,16,41,17,25,5,9,9,10,33,66,65,114,5,5,41,66,25,41,8,25,4,9,33,66,12,34,4,14,2,2,10,9,16,48,49,114
2018-891-f724-kc29,0:56:00,56,2,0,26,36,21,26,7,10,0,0,28,36,15,27,11,22,5,9,7,8,26,49,54,85,2,2,27,49,12,27,11,22,4,9,23,49,5,26,3,10,0,0,8,7,8,36,31,85
2018-891-db63-ca99,2:26:00,146,8,8,56,96,45,56,17,40,3,6,62,96,11,53,32,55,4,6,17,17,43,108,105,204,9,8,53,108,42,53,23,55,2,6,65,108,11,56,23,40,3,6,17,17,34,96,99,204
2018-891-i305-n897,1:21:00,81,5,2,31,51,23,31,12,20,1,2,35,51,19,37,15,30,4,8,9,9,34,67,69,118,2,3,37,67,18,37,15,30,4,8,33,67,8,31,8,20,1,2,9,9,16,51,49,118
2018-891-j551-a596,2:30:00,150,9,5,63,105,48,63,24,42,5,7,72,105,21,68,17,41,4,9,17,17,38,109,110,214,4,5,68,109,47,68,24,41,5,9,71,109,15,63,18,42,2,7,17,17,33,105,104,214
2018-891-mj08-be54,2:42:00,162,6,6,65,114,56,65,24,49,5,6,80,114,17,75,16,32,2,3,17,16,33,107,113,221,8,1,75,107,58,75,16,32,1,3,74,107,9,65,25,49,1,6,16,17,34,114,108,221
2018-891-rb56-cf59,1:36:00,96,8,2,43,62,37,43,9,19,2,2,46,62,12,44,16,29,2,5,10,10,28,73,74,135,1,4,44,73,32,44,13,29,3,5,45,73,6,43,10,19,0,2,10,10,16,62,61,135
2018-891-sd32-sl08,1:16:00,76,2,2,33,58,19,33,14,25,2,4,33,58,10,24,16,22,5,9,9,8,26,46,59,104,1,2,24,46,14,24,6,22,4,9,20,46,14,33,11,25,2,4,8,9,25,58,45,104
2018-891-mj08-ga94,1:23:00,83,7,0,46,66,40,46,10,20,0,0,50,66,6,43,18,29,2,7,12,12,24,72,74,138,6,0,43,72,37,43,11,29,5,7,48,72,6,46,10,20,0,0,12,12,16,66,64,138
2018-891-i305-te16,1:03:00,63,12,2,35,61,30,35,13,26,4,4,43,61,11,23,7,18,3,4,9,8,18,41,61,102,2,4,23,41,12,23,11,18,1,4,23,41,5,35,13,26,0,4,8,9,18,61,41,102
2018-891-n897-mb53,2:21:00,141,3,1,54,88,35,54,20,34,9,11,55,88,16,55,21,38,4,8,13,14,37,93,92,181,6,7,55,93,39,55,17,38,4,8,56,93,19,54,14,34,2,11,14,13,33,88,89,181
2018-891-o408-sg64,1:21:00,81,2,0,44,56,34,44,7,12,0,0,41,56,9,39,13,20,2,5,10,9,22,59,63,115,7,0,39,59,30,39,7,20,3,5,37,59,10,44,5,12,0,0,9,10,15,56,52,115
2018-891-mj08-n558,1:40:00,100,7,4,49,84,37,49,21,35,4,6,58,84,9,45,10,27,3,3,15,15,19,72,77,156,11,2,45,72,36,45,17,27,0,3,53,72,12,49,14,35,2,6,15,15,26,84,79,156
2018-891-mb53-kc44,0:55:00,55,5,0,21,32,20,21,8,11,0,0,28,32,10,25,18,23,5,9,7,7,28,48,56,80,1,4,25,48,15,25,5,23,4,9,20,48,1,21,3,11,0,0,7,7,4,32,24,80
2018-891-te16-v505,2:06:00,126,7,2,52,90,40,52,26,38,0,2,66,90,7,55,29,47,3,10,16,16,36,102,102,192,12,6,55,102,48,55,18,47,7,10,66,102,12,52,12,38,2,2,16,16,24,90,90,192
2018-891-sg64-kf17,2:24:00,144,8,5,59,107,45,59,29,48,7,8,74,107,14,67,15,32,1,7,16,15,29,99,103,206,12,4,67,99,53,67,17,32,6,7,70,99,14,59,19,48,1,8,15,16,33,107,103,206
2018-891-o408-mp13,0:56:00,56,1,0,30,44,21,30,8,14,0,1,29,44,12,23,15,23,6,12,7,8,27,46,56,90,0,6,23,46,11,23,8,23,6,12,19,46,9,30,6,14,1,1,8,7,15,44,34,90
2018-891-i305-sf76,1:19:00,79,1,3,40,62,30,40,10,22,3,4,40,62,16,38,9,18,4,9,9,9,25,56,65,118,0,1,38,56,22,38,9,18,5,9,31,56,10,40,12,22,1,4,9,9,22,62,53,118
2018-891-ga94-pm27,0:45:00,45,6,0,26,42,21,26,10,16,1,2,31,42,18,36,9,15,5,6,8,9,27,51,58,93,3,1,36,51,18,36,6,15,1,6,24,51,5,26,6,16,1,2,9,8,11,42,35,93
2018-891-n897-sd46,1:07:00,67,4,3,38,60,31,38,11,22,3,3,42,60,10,34,16,25,3,6,9,8,26,59,68,119,5,3,34,59,24,34,9,25,3,6,33,59,7,38,11,22,0,3,8,9,18,60,51,119
