2013-339-d875-ba23,1:22:00,82,10,1,40,64,33,40,15,24,0,1,48,64,21,49,5,21,2,5,11,10,26,70,74,134,6,2,49,70,28,49,16,21,3,5,44,70,7,40,9,24,1,1,10,11,16,64,60,134
2013-339-f444-l799,1:18:00,78,11,1,46,59,40,46,8,13,0,0,48,59,16,45,13,29,2,10,10,9,29,74,77,133,5,2,45,74,29,45,16,29,8,10,45,74,6,46,5,13,0,0,9,10,11,59,56,133
2013-339-gb88-e690,0:55:00,55,2,2,28,43,22,28,11,15,2,2,33,43,9,18,11,22,4,4,8,8,20,40,53,83,1,4,18,40,9,18,11,22,0,4,20,40,6,28,4,15,0,2,8,8,10,43,30,83
2013-339-h432-k403,2:04:00,124,8,2,34,69,29,34,21,35,1,2,50,69,16,53,27,46,4,10,13,14,43,99,93,168,7,5,53,99,37,53,19,46,6,10,56,99,5,34,14,35,1,2,14,13,19,69,75,168
2013-339-mh30-i230,1:26:00,86,7,6,44,69,33,44,11,25,3,4,44,69,7,26,19,27,4,7,9,8,26,53,70,122,2,5,26,53,19,26,8,27,3,7,27,53,11,44,14,25,1,4,8,9,25,69,52,122
2013-339-n289-b747,1:44:00,104,4,1,63,94,40,63,15,31,8,11,55,94,19,48,15,22,5,6,12,12,34,70,89,164,6,6,48,70,29,48,7,22,1,6,36,70,23,63,16,31,3,11,12,12,39,94,75,164
2013-339-r419-h940,1:36:00,96,6,0,50,64,43,50,8,14,1,1,51,64,13,39,9,29,1,1,11,11,22,68,73,132,4,1,39,68,26,39,20,29,0,1,46,68,7,50,6,14,0,1,11,11,13,64,59,132
2013-339-h940-ma41,1:01:00,61,5,0,35,52,25,35,13,17,1,1,38,52,11,31,13,24,3,8,9,8,24,55,62,107,7,2,31,55,20,31,11,24,5,8,31,55,10,35,4,17,0,1,8,9,14,52,45,107
2013-339-l799-j386,1:17:00,77,13,1,49,65,39,49,10,16,3,4,49,65,11,40,14,26,2,4,11,10,25,66,74,131,13,3,40,66,29,40,12,26,2,4,41,66,10,49,6,16,1,4,10,11,16,65,57,131
2013-339-kb09-k403,1:24:00,84,11,2,44,72,33,44,15,28,2,5,48,72,16,50,8,21,3,4,13,13,24,71,72,143,6,1,50,71,34,50,13,21,1,4,47,71,11,44,13,28,3,5,13,13,24,72,71,143
2013-339-h940-k624,1:19:00,79,6,1,49,63,36,49,7,14,2,3,43,63,12,36,16,31,3,5,11,11,28,67,71,130,3,5,36,67,24,36,15,31,2,5,39,67,13,49,7,14,1,3,11,11,20,63,59,130
2013-339-mh30-y124,1:12:00,72,2,2,37,55,29,37,10,18,3,3,39,55,12,30,9,19,3,6,9,9,21,49,60,104,2,1,30,49,18,30,10,19,3,6,28,49,8,37,8,18,0,3,9,9,16,55,44,104
2013-339-kb09-be90,1:53:00,113,5,7,61,97,43,61,19,36,8,11,62,97,20,59,17,38,3,7,15,16,37,97,99,194,5,1,59,97,39,59,21,38,4,7,60,97,18,61,17,36,3,11,16,15,35,97,95,194
2013-339-mh30-b842,1:46:00,106,9,4,32,66,22,32,20,34,4,5,42,66,30,63,7,18,4,10,10,11,37,81,79,147,2,2,63,81,33,63,11,18,6,10,44,81,10,32,14,34,1,5,11,10,24,66,68,147
2013-339-l799-d499,1:44:00,104,6,2,57,83,42,57,15,26,2,4,57,83,20,60,19,31,4,8,14,15,39,91,96,174,7,4,60,91,40,60,12,31,4,8,52,91,15,57,11,26,2,4,15,14,26,83,78,174
2013-339-j386-mi01,2:31:00,151,18,4,54,100,41,54,26,46,10,11,67,100,21,65,23,50,3,16,15,15,44,115,111,215,7,5,65,115,44,65,27,50,13,16,71,115,13,54,20,46,1,11,15,15,33,100,104,215
2013-339-k403-d994,2:05:00,125,9,4,60,99,45,60,24,39,3,3,69,99,12,48,18,37,3,5,15,14,30,85,99,184,12,0,48,85,36,48,19,37,2,5,55,85,15,60,15,39,0,3,14,15,30,99,85,184
2013-339-ma41-w571,1:17:00,77,12,0,45,72,34,45,13,27,4,5,47,72,14,37,16,32,3,7,10,10,30,69,77,141,6,3,37,69,23,37,16,32,4,7,39,69,11,45,14,27,1,5,10,10,25,72,64,141
2013-339-y124-z168,1:20:00,80,2,4,54,71,39,54,6,17,7,8,45,71,12,41,17,23,4,8,10,10,29,64,74,135,9,2,41,64,29,41,6,23,4,8,35,64,15,54,11,17,1,8,10,10,26,71,61,135
2013-339-k403-ma30,2:03:00,123,2,2,52,93,38,52,30,41,1,2,68,93,14,55,13,31,2,5,15,14,27,86,95,179,20,4,55,86,41,55,18,31,3,5,59,86,14,52,11,41,1,2,14,15,25,93,84,179
2013-339-h940-se69,1:00:00,60,3,2,38,62,27,38,15,24,7,7,42,62,6,19,11,24,3,3,9,8,17,43,59,105,0,3,19,43,13,19,13,24,0,3,26,43,11,38,9,24,0,7,8,9,20,62,46,105
2013-339-y124-r397,1:15:00,75,4,4,45,61,33,45,8,16,3,4,41,61,15,44,12,17,3,6,10,9,27,61,68,122,0,3,44,61,29,44,5,17,3,6,34,61,12,45,8,16,1,4,9,10,20,61,54,122
2013-339-l799-n503,1:18:00,78,2,2,34,57,26,34,14,23,4,5,40,57,18,43,13,24,4,9,9,10,31,67,71,124,6,1,43,67,25,43,11,24,5,9,36,67,8,34,9,23,1,5,10,9,17,57,53,124
2013-339-j386-d776,1:06:00,66,8,3,30,54,25,30,14,24,1,2,39,54,11,36,11,20,3,5,10,9,22,56,61,110,13,0,36,56,25,36,9,20,2,5,34,56,5,30,10,24,1,2,9,10,15,54,49,110
2013-339-w571-sf62,1:09:00,69,0,3,36,70,29,36,19,34,4,4,48,70,10,40,8,13,2,3,10,9,18,53,66,123,3,1,40,53,30,40,5,13,1,3,35,53,7,36,15,34,0,4,9,10,22,70,57,123
2013-339-b842-d551,0:57:00,57,2,2,24,33,19,24,3,9,1,2,22,33,9,18,10,12,4,8,5,5,19,30,41,63,3,3,18,30,9,18,2,12,4,8,11,30,5,24,6,9,1,2,5,5,11,33,22,63
2013-339-be90-m836,2:07:00,127,1,2,38,70,27,38,21,32,1,3,48,70,18,57,34,59,3,14,12,12,52,116,100,186,5,5,57,116,39,57,25,59,11,14,64,116,11,38,11,32,2,3,12,12,22,70,86,186
2013-339-d499-w522,1:11:00,71,7,2,28,52,24,28,13,24,4,4,37,52,15,36,13,21,4,8,8,8,28,57,65,109,4,2,36,57,21,36,8,21,4,8,29,57,4,28,11,24,0,4,8,8,15,52,44,109
2013-339-d994-ke17,1:11:00,71,14,1,35,64,27,35,21,29,1,1,48,64,7,32,14,24,2,3,10,9,21,56,69,120,6,3,32,56,25,32,10,24,1,3,35,56,8,35,8,29,0,1,9,10,16,64,51,120
2013-339-k624-r977,2:03:00,123,7,6,56,102,38,56,22,46,6,9,60,102,10,42,21,44,3,10,14,14,31,86,91,188,10,11,42,86,32,42,23,44,7,10,55,86,18,56,24,46,3,9,14,14,42,102,97,188
2013-339-kb09-sj55,2:17:00,137,3,4,63,102,46,63,24,39,4,7,70,102,17,62,24,45,5,7,17,17,41,107,111,209,6,3,62,107,45,62,21,45,2,7,66,107,17,63,15,39,3,7,17,17,32,102,98,209
2013-339-mh30-sm09,1:03:00,63,4,0,22,37,21,22,11,15,0,0,32,37,14,37,11,15,4,8,8,8,25,52,57,89,3,2,37,52,23,37,4,15,4,8,27,52,1,22,4,15,0,0,8,8,5,37,32,89
2013-339-ma41-g511,1:15:00,75,14,0,31,57,24,31,16,26,3,5,40,57,16,45,15,29,4,11,11,11,31,74,71,131,1,2,45,74,29,45,14,29,7,11,43,74,7,31,10,26,2,5,11,11,17,57,60,131
2013-339-mi01-sm25,2:34:00,154,3,11,56,128,42,56,39,72,8,10,81,128,11,52,16,40,1,4,16,15,27,92,108,220,18,5,52,92,41,52,24,40,3,4,65,92,14,56,33,72,2,10,15,16,47,128,112,220
2013-339-z168-sg87,1:00:00,60,3,2,35,49,26,35,8,14,0,0,34,49,21,40,9,17,4,6,8,8,30,57,64,106,4,3,40,57,19,40,8,17,2,6,27,57,9,35,6,14,0,0,8,8,15,49,42,106
2013-891-bd06-pd31,1:54:00,114,3,3,62,95,44,62,13,33,3,5,57,95,10,46,24,39,4,9,13,13,34,85,91,180,15,6,46,85,36,46,15,39,5,9,51,85,18,62,20,33,2,5,13,13,38,95,89,180
2013-891-t742-bd06,1:49:00,109,8,1,37,66,32,37,14,29,0,1,46,66,21,52,12,27,4,7,12,13,33,79,79,145,5,3,52,79,31,52,15,27,3,7,46,79,5,37,15,29,1,1,13,12,20,66,66,145
2013-891-t742-bh09,2:05:00,125,9,0,50,81,36,50,18,31,5,6,54,81,14,48,23,38,4,9,13,13,37,86,91,167,8,5,48,86,34,48,15,38,5,9,49,86,14,50,13,31,1,6,13,13,27,81,76,167
2013-891-bh09-w367,1:31:00,91,5,3,45,71,32,45,18,26,3,4,50,71,18,49,13,23,3,7,10,10,31,72,81,143,5,2,49,72,31,49,10,23,4,7,41,72,13,45,8,26,1,4,10,10,21,71,62,143
2013-891-t742-sc47,1:10:00,70,9,1,32,46,27,32,6,14,0,2,33,46,15,34,17,27,5,8,9,9,32,61,65,107,6,0,34,61,19,34,10,27,3,8,29,61,5,32,8,14,2,2,9,9,13,46,42,107
2013-891-pd31-c977,1:54:00,114,9,7,45,91,34,45,20,46,2,6,54,91,17,47,14,36,4,9,14,15,31,83,85,174,8,1,47,83,30,47,22,36,5,9,52,83,11,45,26,46,4,6,15,14,37,91,89,174
2013-891-bd06-ba47,2:18:00,138,2,2,69,96,44,69,12,27,5,9,56,96,13,53,26,41,4,15,15,14,39,94,95,190,11,3,53,94,40,53,15,41,11,15,55,94,25,69,15,27,4,9,14,15,40,96,95,190
2013-891-c977-sc77,1:47:00,107,15,1,45,79,37,45,21,34,2,3,58,79,15,55,17,29,3,5,14,13,32,84,90,163,4,5,55,84,40,55,12,29,2,5,52,84,8,45,13,34,1,3,13,14,21,79,73,163
2013-891-w367-sk94,1:21:00,81,7,0,36,52,29,36,12,16,0,0,41,52,13,49,19,30,2,9,10,9,32,79,73,131,3,0,49,79,36,49,11,30,7,9,47,79,7,36,4,16,0,0,9,10,11,52,58,131
2013-891-ba47-d616,1:06:00,66,4,0,20,39,16,20,16,19,0,0,32,39,15,38,15,18,4,9,8,8,30,56,62,95,2,1,38,56,23,38,3,18,5,9,26,56,4,20,3,19,0,0,8,8,7,39,33,95
2013-891-t742-r613,1:08:00,68,2,1,27,42,22,27,12,15,0,0,34,42,14,37,14,22,4,5,8,9,28,59,62,101,2,0,37,59,23,37,8,22,1,5,31,59,5,27,3,15,0,0,9,8,8,42,39,101
2013-891-pd31-sc56,0:40:00,40,9,4,29,48,23,29,10,19,2,2,33,48,13,22,9,12,5,7,7,6,22,34,55,82,0,2,22,34,9,22,3,12,2,7,12,34,6,29,9,19,0,2,6,7,15,48,27,82
2013-891-bd06-bc65,1:40:00,100,1,3,46,67,35,46,10,21,1,4,45,67,19,48,13,25,4,10,11,10,32,73,77,140,2,1,48,73,29,48,12,25,6,10,41,73,11,46,11,21,3,4,10,11,22,67,63,140
2013-891-sc47-a487,2:30:00,150,11,1,54,92,44,54,19,38,4,8,63,92,24,70,23,50,3,17,16,15,47,120,110,212,9,0,70,120,46,70,27,50,14,17,73,120,10,54,19,38,4,8,15,16,29,92,102,212
2013-891-bh09-h756,1:20:00,80,4,1,34,53,29,34,12,19,0,1,41,53,14,41,13,21,3,5,11,10,27,62,68,115,5,2,41,62,27,41,8,21,2,5,35,62,5,34,7,19,1,1,10,11,12,53,47,115
2013-891-pd31-c723,1:18:00,78,6,4,33,67,27,33,14,34,2,3,41,67,15,41,9,16,3,6,10,9,24,57,65,124,2,2,41,57,26,41,7,16,3,6,33,57,6,33,20,34,1,3,9,10,26,67,59,124
2013-891-sc47-d864,0:59:00,59,1,1,20,45,16,20,17,25,2,2,33,45,6,18,14,19,4,4,8,7,20,37,53,82,5,3,18,37,12,18,5,19,0,4,17,37,4,20,8,25,0,2,7,8,12,45,29,82
2013-891-h756-bf55,1:25:00,85,4,3,50,68,39,50,10,18,4,4,49,68,12,39,10,19,2,7,11,10,22,58,71,126,8,3,39,58,27,39,9,19,5,7,36,58,11,50,8,18,0,4,10,11,19,68,55,126
2013-891-a487-ra17,2:23:00,143,9,1,72,103,52,72,18,31,6,7,70,103,12,48,24,45,4,6,15,14,36,93,106,196,5,6,48,93,36,48,21,45,2,6,57,93,20,72,13,31,1,7,14,15,33,103,90,196
2013-891-bc65-l575,2:09:00,129,6,7,62,100,40,62,21,38,10,12,61,100,12,50,14,32,2,8,15,14,26,82,87,182,7,2,50,82,38,50,18,32,6,8,56,82,22,62,17,38,2,12,14,15,39,100,95,182
2013-891-bd06-k834,2:14:00,134,2,2,55,76,34,55,9,21,4,7,43,76,16,45,27,40,5,16,10,10,43,85,86,161,4,4,45,85,29,45,13,40,11,16,42,85,21,55,12,21,3,7,10,10,33,76,75,161
2013-891-bh09-sh90,1:14:00,74,6,2,34,52,27,34,11,18,1,1,38,52,21,37,7,21,4,7,8,9,28,58,66,110,0,2,37,58,16,37,14,21,3,7,30,58,7,34,7,18,0,1,9,8,14,52,44,110
2013-891-d616-h571,1:10:00,70,7,0,28,50,24,28,12,22,2,3,36,50,15,28,9,18,4,5,9,9,24,46,60,96,0,1,28,46,13,28,9,18,1,5,22,46,4,28,10,22,1,3,9,9,14,50,36,96
2013-891-r613-kb54,1:21:00,81,2,0,42,65,29,42,14,23,2,3,43,65,15,39,13,26,3,8,10,9,28,65,71,130,3,2,39,65,24,39,13,26,5,8,37,65,13,42,9,23,1,3,9,10,22,65,59,130
2013-891-sc77-be54,1:54:00,114,10,3,61,100,47,61,17,39,3,5,64,100,16,53,12,32,2,4,12,12,28,85,92,185,6,2,53,85,37,53,20,32,2,4,57,85,14,61,22,39,2,5,12,12,36,100,93,185
2013-891-sc56-r548,1:04:00,64,2,2,33,53,26,33,10,20,2,3,36,53,11,26,9,20,4,8,9,8,20,46,56,99,2,1,26,46,15,26,11,20,4,8,26,46,7,33,10,20,1,3,8,9,17,53,43,99
2013-891-sk94-sf36,1:25:00,85,4,2,48,74,35,48,15,26,4,4,50,74,9,35,12,25,2,4,10,10,21,60,71,134,9,1,35,60,26,35,13,25,2,4,39,60,13,48,11,26,0,4,10,10,24,74,63,134
2013-891-be54-kb05,1:04:00,64,6,0,36,53,27,36,10,17,4,5,37,53,11,32,10,14,4,4,9,9,21,46,58,99,1,1,32,46,21,32,4,14,0,4,25,46,9,36,7,17,1,5,9,9,16,53,41,99
2013-891-r548-d750,2:22:00,142,6,5,56,97,42,56,20,41,6,10,62,97,21,57,21,35,5,12,15,14,42,92,104,189,7,7,57,92,36,57,14,35,7,12,50,92,14,56,21,41,4,10,14,15,35,97,85,189
2013-891-sk94-ba79,1:35:00,95,3,3,51,80,39,51,12,29,2,3,51,80,14,47,14,23,3,8,11,11,28,70,79,150,8,6,47,70,33,47,9,23,5,8,42,70,12,51,17,29,1,3,11,11,29,80,71,150
2013-891-a487-w503,2:23:00,143,13,2,63,102,47,63,21,39,3,5,68,102,17,66,19,35,3,10,16,16,36,101,104,203,13,5,66,101,49,66,16,35,7,10,65,101,16,63,18,39,2,5,16,16,34,102,99,203
2013-891-be54-v505,1:39:00,99,9,2,41,68,31,41,15,27,1,3,46,68,18,52,18,31,5,7,13,14,36,83,82,151,10,6,52,83,34,52,13,31,2,7,47,83,10,41,12,27,2,3,14,13,22,68,69,151
2013-891-ba79-p624,1:35:00,95,2,8,40,72,34,40,12,32,2,5,46,72,14,44,21,39,3,7,13,12,35,83,81,155,6,4,44,83,30,44,18,39,4,7,48,83,6,40,20,32,3,5,12,13,26,72,74,155
2013-891-d750-n558,1:49:00,109,10,9,47,77,39,47,11,30,7,10,50,77,21,46,18,38,5,7,13,13,39,84,89,161,4,5,46,84,25,46,20,38,2,7,45,84,8,47,19,30,3,10,13,13,27,77,72,161
2013-891-r548-sd46,1:31:00,91,2,2,42,65,30,42,13,23,2,3,43,65,20,47,11,20,5,10,11,11,31,67,74,132,2,1,47,67,27,47,9,20,5,10,36,67,12,42,10,23,1,3,11,11,22,65,58,132
2013-891-sk94-mh48,1:59:00,119,5,6,47,84,38,47,17,37,1,5,55,84,24,73,21,36,4,12,15,15,45,109,100,193,3,4,73,109,49,73,15,36,8,12,64,109,9,47,20,37,4,5,15,15,29,84,93,193
2013-891-w503-me64,2:05:00,125,5,2,63,99,44,63,16,36,9,12,60,99,20,54,24,51,4,13,14,14,44,105,104,204,14,3,54,105,34,54,27,51,9,13,61,105,19,63,20,36,3,12,14,14,39,99,100,204
2013-891-a487-a584,1:20:00,80,8,0,38,58,31,38,11,20,1,1,42,58,7,31,9,22,2,4,10,10,16,53,58,111,3,1,31,53,24,31,13,22,2,4,37,53,7,38,9,20,0,1,10,10,16,58,53,111
2013-891-kb05-rb86,0:52:00,52,3,0,25,42,22,25,14,17,0,0,36,42,7,27,11,17,3,7,9,8,18,44,54,86,5,0,27,44,20,27,6,17,4,7,26,44,3,25,3,17,0,0,8,9,6,42,32,86
2013-891-be54-sf29,0:46:00,46,6,0,21,30,18,21,6,9,0,0,24,30,14,19,17,28,6,11,6,7,31,47,55,77,0,2,19,47,5,19,11,28,5,11,16,47,3,21,3,9,0,0,7,6,6,30,22,77
2013-891-p624-e223,1:12:00,72,9,2,35,56,30,35,16,21,0,0,46,56,12,39,12,26,2,4,10,10,24,65,70,121,3,5,39,65,27,39,14,26,2,4,41,65,5,35,5,21,0,0,10,10,10,56,51,121
2013-891-a487-se73,1:58:00,118,8,1,47,81,32,47,19,34,4,7,51,81,8,33,19,41,4,6,14,14,27,74,78,155,2,4,33,74,25,33,22,41,2,6,47,74,15,47,15,34,3,7,14,14,30,81,77,155
2013-891-d750-kd43,1:01:00,61,7,4,28,41,24,28,9,13,0,0,33,41,16,33,13,23,4,9,8,7,29,56,62,97,3,3,33,56,17,33,10,23,5,9,27,56,4,28,4,13,0,0,7,8,8,41,35,97
2013-891-r548-rb56,1:12:00,72,12,1,31,47,27,31,8,16,2,2,35,47,16,40,15,25,4,7,8,9,31,65,66,112,3,2,40,65,24,40,10,25,3,7,34,65,4,31,8,16,0,2,9,8,12,47,46,112
2013-891-sk94-be67,2:10:00,130,22,5,52,94,41,52,22,42,7,10,63,94,16,57,25,41,4,8,15,15,41,98,104,192,6,5,57,98,41,57,16,41,4,8,57,98,11,52,20,42,3,10,15,15,31,94,88,192
2013-891-w503-h996,1:32:00,92,6,0,47,65,36,47,10,18,2,3,46,65,13,43,18,33,3,14,11,11,31,76,77,141,3,7,43,76,30,43,15,33,11,14,45,76,11,47,8,18,1,3,11,11,19,65,64,141
2013-891-kb05-t982,1:33:00,93,6,1,42,75,34,42,14,33,4,6,48,75,3,28,20,34,3,3,11,10,23,62,71,137,9,3,28,62,25,28,14,34,0,3,39,62,8,42,19,33,2,6,10,11,27,75,66,137
2013-891-a584-e832,1:09:00,69,10,3,22,34,20,22,9,12,1,1,29,34,13,35,25,32,5,16,7,7,38,67,67,101,4,12,35,67,22,35,7,32,11,16,29,67,2,22,3,12,0,1,7,7,5,34,34,101
2013-891-n558-aa60,1:20:00,80,5,0,36,49,32,36,8,13,0,0,40,49,13,38,11,25,2,6,10,9,24,63,64,112,4,1,38,63,25,38,14,25,4,6,39,63,4,36,5,13,0,0,9,10,9,49,48,112
2013-891-ba79-k596,1:53:00,113,8,16,55,95,43,55,17,40,8,11,60,95,20,54,19,39,4,6,14,14,39,93,99,188,7,2,54,93,34,54,20,39,2,6,54,93,12,55,23,40,3,11,14,14,35,95,89,188
2013-891-mh48-pa97,2:04:00,124,7,2,66,91,49,66,13,25,5,8,62,91,12,46,23,48,4,7,16,15,35,94,97,185,5,4,46,94,34,46,25,48,3,7,59,94,17,66,12,25,3,8,15,16,29,91,88,185
2013-891-me64-j465,1:04:00,64,4,2,28,52,26,28,16,24,0,0,42,52,15,37,7,18,2,2,10,9,22,55,64,107,2,1,37,55,22,37,11,18,0,2,33,55,2,28,8,24,0,0,9,10,10,52,43,107
2013-891-rb86-pc36,1:17:00,77,6,1,39,63,28,39,11,24,2,4,39,63,27,47,5,14,5,6,9,9,32,61,71,124,0,4,47,61,20,47,9,14,1,6,29,61,11,39,13,24,2,4,9,9,24,63,53,124
2013-891-sd46-v619,1:17:00,77,6,1,40,62,31,40,16,22,1,1,47,62,13,42,6,16,2,3,11,10,19,58,66,120,7,0,42,58,29,42,10,16,1,3,39,58,9,40,6,22,0,1,10,11,15,62,54,120
2013-891-v505-sg33,2:20:00,140,16,4,56,92,44,56,20,36,2,4,64,92,11,51,30,57,5,10,15,16,41,108,105,200,11,9,51,108,40,51,27,57,5,10,67,108,12,56,16,36,2,4,16,15,28,92,95,200
2013-451-d402-f401,1:05:00,65,0,0,26,38,22,26,10,12,0,0,32,38,18,41,9,15,4,11,8,9,27,56,59,94,0,0,41,56,23,41,6,15,7,11,29,56,4,26,2,12,0,0,9,8,6,38,35,94
2013-451-g628-d402,2:30:00,150,5,5,54,90,36,54,20,36,4,7,56,90,32,82,16,31,4,13,14,16,48,113,104,203,2,1,82,113,50,82,15,31,9,13,65,113,18,54,16,36,3,7,16,14,34,90,99,203
2013-451-f401-l503,1:02:00,62,4,2,30,45,23,30,10,15,0,0,33,45,13,30,15,19,4,7,8,7,28,49,61,94,2,2,30,49,17,30,4,19,3,7,21,49,7,30,5,15,0,0,7,8,12,45,33,94
2013-451-g628-bc72,1:38:00,98,7,0,44,71,37,44,16,27,3,3,53,71,17,60,12,19,2,6,12,12,29,79,82,150,10,1,60,79,43,60,7,19,4,6,50,79,7,44,11,27,0,3,12,12,18,71,68,150
2013-451-g628-l797,1:11:00,71,8,1,33,51,24,33,9,18,3,4,33,51,14,32,18,26,5,10,8,8,32,58,65,109,2,2,32,58,18,32,8,26,5,10,26,58,9,33,9,18,1,4,8,8,18,51,44,109
2013-451-bc72-mc65,1:03:00,63,5,1,44,61,34,44,11,17,1,2,45,61,12,36,9,12,4,5,10,9,21,48,66,109,8,4,36,48,24,36,3,12,1,5,27,48,10,44,6,17,1,2,9,10,16,61,43,109
2013-451-d402-ba98,0:50:00,50,0,0,27,37,21,27,7,10,0,0,28,37,15,20,7,12,5,5,7,7,22,32,50,69,0,0,20,32,5,20,5,12,0,5,10,32,6,27,3,10,0,0,7,7,9,37,19,69
2013-451-g628-z189,2:44:00,164,14,5,64,117,49,64,31,53,7,8,80,117,19,84,25,42,2,6,17,17,44,126,124,243,17,1,84,126,65,84,17,42,4,6,82,126,15,64,22,53,1,8,17,17,37,117,119,243
2013-451-mc65-k435,2:04:00,124,10,0,63,94,43,63,15,31,5,7,58,94,18,52,11,33,2,8,14,14,29,85,87,179,2,1,52,85,34,52,22,33,6,8,56,85,20,63,16,31,2,7,14,14,36,94,92,179
2013-451-d402-y061,1:41:00,101,1,1,43,67,33,43,14,24,1,1,47,67,17,40,13,34,2,6,11,10,30,74,77,141,3,2,40,74,23,40,21,34,4,6,44,74,10,43,10,24,0,1,10,11,20,67,64,141
